newIndex,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl
CC11CM67SCRf913626f65974878a80470e17ee9f29a,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM72SCR1494a107d83644aca51ad9fce61d941c,9e-06,8e-06,6e-06,0.24362,0.108675
CC11CM18SCR213c891ac93c44219045e3cbee4d325c,1e-06,1e-06,7.000000000000002e-06,0.147716,0.029031
CC11CM5SCR36771a72b681480d819e12cb6f6465cf,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM56SCR96ec994c0eeb40bfb2604631a2d9216f,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM17SCRff65177775ec45efacaa78e4f8e0f38b,5e-06,6e-06,9e-06,0.101033,0.07975700000000001
CC11CM56SCRd8a28fd09dc94531a49fe3db1cb8d2e9,1e-06,6e-06,0.092785,0.122268,0.041131
CC11CM27SCR9847c4c0fae548a7898a3cad5389dbab,0.022847,0.030018,0.106641,0.28796,0.083217
CC11CM81SCRede48669c59b4f20b57599541fcaf4f7,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924
CC11CM62SCR5c412622ae8c4d579cf061844247635a,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM83SCRb229cf81968c42f7938a6cf107914e00,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM63SCR57126b178cef456db2c8de7e52d16f78,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM91SCRa064881b530942dba7e73ea3e74378e9,5e-06,1e-06,0.026907,0.017013,0.055315
CC11CM82SCR3740ec154e8949e1af03ca64a7be7cf8,7.000000000000002e-06,9e-06,8e-06,0.144742,0.240312
CC11CM37SCR6f83d41ab27c4b6f9088019373d580da,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM85SCR4f67ac95b0674788b7042b413506918b,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM34SCR620ba6ded65d4400ba51943185e5ee15,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003
CC11CM90SCR0120daa54a834d1b871df5bdd93bbbed,1e-06,1e-06,1e-05,7.000000000000002e-06,0.035073
CC11CM45SCRe367df428bec4690af9e210796789987,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004
CC11CM86SCRb11c4f46433942dd91bee042abd62980,8e-06,7.000000000000002e-06,0.265418,0.205783,0.127139
CC11CM15SCR763ab827b4ab4ca08100e9c518a96cc6,7.000000000000002e-06,0.209293,0.423586,0.249686,0.154305
CC11CM43SCR6055d6d728fb494e8e1a7ae4c34ce524,6e-06,0.028919,8e-06,0.158339,0.195458
CC11CM77SCRca5b8bc4f6c24130b3d57bfe073daded,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM54SCRe887c19e50a84d78b3603aa97d88c0fb,7.000000000000002e-06,0.017271,0.015346,9e-06,0.062851
CC11CM17SCRc1b355021fce4f8a9b07405c2407face,0.342037,0.335845,0.423144,0.189272,0.145885
CC11CM65SCRfb1b641cc4f54d3998dc52399d3a107a,7.000000000000002e-06,0.048643,0.022079,0.05835,0.248197
CC11CM88SCRd39986d91576442cb915bd599764b2b1,5e-06,0.046834,0.046306,0.041919,0.15676500000000002
CC11CM12SCRc417b66c7e6346618faa71559201252d,0.025239,0.052343,0.107564,0.164377,0.252809
CC11CM24SCRfb2cad52955f481580e897150865dfe5,9e-06,8e-06,8e-06,6e-06,0.226023
CC11CM31SCR4958c28bb9b4463388786794ded60485,0.246124,0.207803,0.168222,0.027624,0.247199
CC11CM51SCRf418815ae4c84add8326ad05c8473470,0.157506,0.098644,0.111267,0.07512200000000001,0.286964
CC11CM62SCR7684d39bb75244388b902d8d16b11627,9e-06,0.0679,0.092758,0.056634,0.07687000000000001
CC11CM51SCR19a419a8a8944083bf5f411e01b18789,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM66SCR8799b819e9b54220a463e7fa02d012e4,5e-06,0.099829,0.099757,0.130492,0.271933
CC11CM94SCRae30e2aa2e6f456ab8474bd25820ec06,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM22SCRde8b249a3dd6464196954fc7a3928086,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM0SCR4b00f7bde5c34317a74ff4bd6e5c594f,8e-06,0.035764,0.08055,0.06426,0.019429
CC11CM97SCRa65b2485e95f41a7bf241859e0683bbc,0.07113799999999999,0.056048,0.050536000000000005,0.046360000000000005,0.235922
CC11CM38SCR7181e8dbbe3c4808bbf6018948b42b82,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM0SCR06770c5a7fe2475f8059ee919d70eeb5,0.07113799999999999,0.056048,0.050536000000000005,0.046360000000000005,0.235922
CC11CM70SCR33531bfeafe84d6fb01269fa8214db47,6e-06,0.061876,0.087561,0.037073,0.250521
CC11CM44SCR89d49d16cc3c490c8b4a5914de12343f,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM5SCR1d555381857f413984d8a3199c8c7107,9e-06,0.01994,5e-06,0.034414,0.055699
CC11CM7SCRb89ac88f45f94673b1fec2a22b4e988d,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM99SCR57425ef5c3c840ff8a083045198283e8,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM51SCR581a2425c5af43149efcf8de5697a1a3,5e-06,5e-06,0.05655,0.066633,0.238276
CC11CM32SCR41198cbba3394169889c07941b488df5,0.014845,0.018058,0.091001,0.041108,0.068091
CC11CM91SCRd6c89b329547410496606dc60b22e36d,0.098265,0.16885999999999998,0.398428,0.276239,0.126979
CC11CM60SCR65a1c72b49f64fa39098f0b1c74b5a45,0.219657,0.194697,0.17586300000000002,0.252718,0.088439
CC11CM27SCRe5205b0bab8b4a5e9e73d92e218f83db,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889
CC11CM89SCRc9237eadfad64949bd3e5c620cd4dea2,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM94SCRf05c8bcabaae4a0bb2563b6006974dd0,5e-06,0.177869,0.104898,0.114668,0.0617
CC11CM39SCR890de4d37c1948e789fc9a224045398a,6e-06,0.153687,0.279387,0.184877,0.093491
CC11CM64SCR0f13976065914f379e1024f83c3101a0,6e-06,9e-06,0.068479,0.124317,0.034517
CC11CM82SCR6de96498fa3b4899a114c0c6627ca950,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM99SCRa41cb4e49e8c4206b3fe8cfbd544ae0f,8e-06,6e-06,0.04545,0.106848,0.031095
CC11CM7SCR4f17c9fa54df443cbf824387d8c0cf6b,0.024695,0.012508,0.032496,0.017619,0.062825
CC11CM41SCR943516a5e7ed4093912b2f4572a6c629,7.000000000000002e-06,0.032369,0.055424,0.271641,0.22221
CC11CM21SCR3f3b2b8accf8474193ec2e697559d5da,0.014582,0.026949,0.057698,0.067842,0.244992
CC11CM72SCR54834689fe3c4d939db22e4b96084c59,1e-06,1e-06,8e-06,6e-06,0.17846199999999998
CC11CM52SCRd1bdd2d312224365aeffe91f82976b35,0.098563,0.055435000000000005,0.181551,0.034539999999999994,0.17937
CC11CM19SCRaf30e5c2304345f19823f7d8da218a28,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM83SCRa4205a98e5e74e1884918e9a54932fb9,0.043142,0.091679,0.150573,0.10228,0.266838
CC11CM40SCRee636865d2b444f1abe06e4ace3766e1,0.030742,0.027593,0.055167,0.178516,0.25757
CC11CM42SCR42d285666995495f9d4b98a990b7a517,6e-06,0.007897,0.208492,0.156993,0.118131
CC11CM63SCRdec45463145f4d6384a3347dfd9374bc,8e-06,0.0068200000000000005,6e-06,0.257159,0.126984
CC11CM50SCRe0d1a702bd604a37a9d84be0b7778c2e,8e-06,1e-05,0.031381,0.017228,0.055054
CC11CM38SCRbb11ce3bd12c4fb4a2778ae3ca8b1927,0.04765,0.025944,0.021056,0.291827,0.156575
CC11CM6SCR164732fa6edb40ffa42fec61d81fa413,5e-06,9e-06,0.097792,0.180582,0.11337
CC11CM52SCRee053c221848405f8b6b8129e0c4a293,6e-06,0.042835000000000005,0.208188,0.135906,0.15214
CC11CM91SCR4198d05059b64ca3ab544dc8e0279f1a,7.000000000000002e-06,0.194944,0.139076,0.121164,0.035660000000000004
CC11CM77SCR8130b4caf7784a12a7dae7266737f7fa,9e-06,9e-06,5e-06,0.30204200000000003,0.292925
CC11CM34SCR502deab2864a4b829f8cde156a5a60cf,0.033444,6e-06,8e-06,8e-06,0.105417
CC11CM1SCRffd69acfd0b742eb99e6884d2dc1d756,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM20SCRc5efade0a58b47eab2fb4c4e944bb602,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM50SCRb479a6ccdc4a440d8545681ba88a31ac,9e-06,7.000000000000002e-06,0.06692000000000001,0.128369,0.038236
CC11CM18SCR0f9f5ef0182a4ab8ac47952f155347e1,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924
CC11CM39SCR5ce8c5394c8e43caaec0b0755a75df89,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM2SCRed73fcaf91514ee2aabd5b97d8350044,0.25100300000000003,0.214127,0.254734,0.003853,0.203182
CC11CM5SCR32775248a87c4af7b0a1604d83e9802b,6e-06,0.10706,0.137947,0.270575,0.23966
CC11CM86SCRf3590aed325d47158f5b5ac33c133b7e,5e-06,9e-06,0.020449,0.015330000000000003,0.032999
CC11CM50SCRbc21c2ccfc3b47b2a9586f9f1cb8debc,1e-06,1e-06,8e-06,6e-06,0.17846199999999998
CC11CM79SCR1931fb62676c459a8168de394890699a,7.000000000000002e-06,0.06749400000000001,0.050702,0.115009,0.032389
CC11CM85SCRf972186e8e9545138465064ce35cb2d0,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM70SCR9553258a063e49aaaddec95c00a41f91,0.089153,0.13915999999999998,0.221452,0.242771,0.089507
CC11CM5SCRdb772d253aa4424382f300a6ef16e6d9,7.000000000000002e-06,0.014936,0.009562,0.027348,0.241997
CC11CM67SCR05a9fd49111e450fa097990479605b70,0.049283,0.077655,0.331642,0.011299,0.101629
CC11CM58SCRe21f710378194839939648929426cae8,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM25SCR820db0a92c43490a9b68d34d61c7a3a8,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM31SCR5871166853e64487861690036aa0779c,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM1SCR07ac604875d7459982e9274777da91f3,5e-06,8e-06,0.014975,0.134819,0.046584
CC11CM96SCRacc6e2cc618f437ab8ff11073b65bef7,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM33SCR487356e10ce946e0a22f6ad074571887,5e-06,7.000000000000002e-06,0.208849,0.150697,0.226843
CC11CM12SCR9f171c1478c749d1a95bece44ff1d297,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM81SCR8d89af3501b44dbda2157f017ec5ff43,8e-06,0.211817,0.32391,0.285484,0.152062
CC11CM85SCRd1674dac18dd4fbc9ccd7b14651f57b9,7.000000000000002e-06,7.000000000000002e-06,0.135012,0.16428099999999998,0.274672
CC11CM72SCR04070a0f30e24c5f83be25d208f92b7d,6e-06,5e-06,0.087254,0.131227,0.172203
CC11CM54SCRd3c57cfe4fbc4601830a307ed2c30495,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM76SCR85d8ee97243e468f9c8adad9e4ced2d6,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM44SCR9776445d760e402089625e9238e6868d,8e-06,6e-06,1e-05,0.138543,0.034089999999999995
CC11CM92SCRbfe5ce0e8b51449ab0be028b895850d5,6e-06,0.07233400000000001,1e-05,0.097556,0.038533
CC11CM7SCRd90718f6964b4526b4a258905a1f26a7,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM95SCRbb1413b98708458a9cccf5738b065256,7.000000000000002e-06,5e-06,6e-06,0.08387,0.229738
CC11CM29SCRc0ea00ac39a8481093b06e324348573a,8e-06,0.211817,0.32391,0.285484,0.152062
CC11CM68SCR5eeb6f684db94ed28e016e08d543cbec,0.046558,0.205307,0.264883,0.27018400000000004,0.17666600000000002
CC11CM63SCR1b6f6af3fd05456488b10870516e0303,0.098563,0.055435000000000005,0.181551,0.034539999999999994,0.17937
CC11CM42SCR973e29809bbf4ece8c4e377f6ac9a60c,7.000000000000002e-06,0.194944,0.139076,0.121164,0.035660000000000004
CC11CM45SCR0a64e54432da4d5796452a7627f40f59,0.068275,0.056326,0.007946,0.14688900000000002,0.204038
CC11CM52SCRafd04dbc496349efa871b147145f65fd,8e-06,0.200799,0.078938,0.153267,0.214258
CC11CM9SCRb20b004b8f544a64a7d001105bd18ed6,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM85SCR9e6a8bb04a164940b36239fb09de702c,8e-06,7.000000000000002e-06,0.265418,0.205783,0.127139
CC11CM68SCR74f9b288c8674dbe982e346badab5257,7.000000000000002e-06,0.02992,0.091484,0.13225,0.270822
CC11CM77SCR5a31e68c4931496a8b9fb5ec61df09bf,9e-06,0.226395,0.14928699999999998,0.07384500000000001,0.031018
CC11CM81SCR98ccd8a04303419d896cdd3ddd557123,0.246124,0.207803,0.168222,0.027624,0.247199
CC11CM49SCRe6b3fef963cd4155a98c91aa86c42c39,0.298494,0.307736,0.294117,0.19778,0.132351
CC11CM16SCRed8607d67bf14e2a8f5e04d3666fd849,0.009345,0.005443,0.144309,0.120665,0.071161
CC11CM44SCR974af98cc18545b8829fc0ab3083b3fa,0.069879,0.07585800000000001,0.084038,0.042852,0.059922
CC11CM40SCR3d2f7b0437b84a4ea01cba79d169a8ac,0.033447000000000005,6e-06,8e-06,8e-06,0.105401
CC11CM49SCR25f6e5fca04143568d4792422cdea23c,1e-05,6e-06,0.170727,0.087773,0.08937200000000001
CC11CM50SCR783d717171e64757893fbe94356d8077,8e-06,0.0559,0.044166,0.26116300000000003,0.120501
CC11CM59SCR6a494ba554ea4b399dd56909e288d84d,7.000000000000002e-06,7.000000000000002e-06,0.010037,0.120869,0.095625
CC11CM85SCR1502b220df2c4f66a509fb62e2ea2c1e,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM76SCReccf11e28c714493aae716e5a53a2b0e,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM75SCR5ca1588f9181464fbefd8324c155423a,1e-05,0.073918,0.036449,0.14033900000000002,0.23034
CC11CM13SCR7a91219cf42148a59541fe567fb93c65,0.241468,0.29280100000000003,0.281281,0.272597,0.077682
CC11CM33SCR4bb6140776ab426aa8c0d0b6c51e51a4,1e-06,7.000000000000002e-06,9e-06,0.30206900000000003,0.248642
CC11CM7SCRe6cf48c1056842e68ff59103c1ec9c34,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM51SCR1dd5dad232ee45e599c3d9f61d1a93d2,7.000000000000002e-06,0.040322,0.121545,0.044785000000000005,0.07529
CC11CM76SCRee850be7060e48159677d71258a8818d,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM5SCR7bac98afb1b34f6f939a37eab7275efd,0.127159,0.110501,0.07861,0.051603,0.234471
CC11CM45SCR426ee23501fe4a45aa9f57708a817533,5e-06,0.025187,0.026692,0.120672,0.204739
CC11CM68SCR67762f6f1a4a47b0b7dc65785b360c70,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003
CC11CM31SCR7012325a4e5c40318fb0095ad7d1e94b,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM92SCR60105d5210244bb4ae7bd9ba2cf26051,0.157506,0.098644,0.111267,0.07512200000000001,0.286964
CC11CM26SCR249ce23affc94c69abc057269277ef34,6e-06,7.000000000000002e-06,0.095313,0.014124,0.033987
CC11CM65SCR4ed7883d49344f5ca21c036bb7ba79a2,0.047384,0.044113,0.194401,0.020226,0.230753
CC11CM27SCRe4bb4ffaa77a459cb91cf10fc896b3c5,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM47SCR97a650ec7f8f48659728f59d6ca762ab,5e-06,1e-05,0.031673,0.016788,0.064176
CC11CM3SCR861b3068f1c94e30816d4783fa78b475,0.025239,0.052343,0.107564,0.164377,0.252809
CC11CM9SCR804207ed49ca4d528e940224cac0f1cb,6e-06,5e-06,0.101341,0.12707100000000002,0.12661
CC11CM57SCR82d55c3f28ac4883b51075443385cb62,8e-06,8e-06,0.207065,0.14741600000000002,0.223997
CC11CM35SCRc99fd4d3d0f34c038c09916eef844a66,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM56SCR7891577723ce40d681214fc04f3061c7,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM49SCRfbdaa9f355f54dedb4c2ac1e3ee366c4,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM55SCRd3ac24ced0f145e6ad9e3157be5e4593,9e-06,1e-05,0.056078,0.181929,0.258792
CC11CM96SCR76fdf7840b5a4cfc9db8c9121bde710a,5e-06,0.177869,0.104898,0.114668,0.0617
CC11CM22SCRe3469e3a52034d648a60fa0b6d7a715c,6e-06,6e-06,6e-06,5e-06,0.259624
CC11CM74SCRb9a5ad6e29624cc3b7291e2923cda7bd,7.000000000000002e-06,0.209293,0.423586,0.249686,0.154305
CC11CM6SCRdf53d7ce5617423c9326f1464bcdc96a,7.000000000000002e-06,6e-06,0.187889,0.146763,0.12952
CC11CM86SCR44355d572ce543d3a96f444cecb6fa15,1e-06,6e-06,0.125111,0.096204,0.036507
CC11CM35SCRf2c3bf8e659d4173bc7fba0522a061a2,7.000000000000002e-06,5e-06,6e-06,0.08387,0.229738
CC11CM98SCRda382bdcdabd4c5f8c96c622acf6aa8b,7.000000000000002e-06,6e-06,0.187889,0.146763,0.12952
CC11CM93SCRf5ae8b3e0ad14389bc7f5828fccd332c,1e-05,5e-06,0.017408,0.011877,0.059055
CC11CM71SCR246a3bc3e9544e54a51151b32501a67b,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM66SCRb8eae9dcd8b44a5f82dae81ccca490e1,9e-06,1e-05,7.000000000000002e-06,0.118715,0.032045
CC11CM30SCRcec2e57ecef24dd589de7157f19c6a5e,7.000000000000002e-06,8e-06,0.142476,0.124142,0.018594
CC11CM77SCR2c759c5721b149b0bc402ab1a2ad54a3,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889
CC11CM80SCR70b1c58e964845c9938b54c341063504,9e-06,6e-06,0.198282,0.151948,0.096573
CC11CM39SCR1b99099de9084273a6299a9224318509,8e-06,0.126695,0.171781,0.112617,0.084387
CC11CM82SCRb02c1acf1d424ad9955d4315bdad0e0e,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM58SCRdd8c52ca63dc4f22af3e29d8a4f557a4,8e-06,6e-06,6e-06,0.177513,0.029531
CC11CM87SCR79481bb8c92b4fa3977d39e28858c222,6e-06,6e-06,6e-06,8e-06,0.2597
CC11CM87SCR8d8e0cd8e9b9487292573c616d0126b3,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM19SCR82c8fdda457749c7aaaf8d9b643eea1f,9e-06,6e-06,9e-06,0.104506,0.029321
CC11CM32SCR31fe9c92cd51493f8cb88f859a3138a5,0.030742,0.027593,0.055167,0.178516,0.25757
CC11CM23SCRbd4844245ad34fb485941dc2a07d935b,0.046558,0.205307,0.264883,0.27018400000000004,0.17666600000000002
CC11CM82SCRdc358827c0ae4234832e62f74e892df0,7.000000000000002e-06,8e-06,0.142476,0.124142,0.018594
CC11CM61SCR3f7bdd01b6da406cb5838902fb697a4e,9e-06,0.054635,0.033408999999999994,0.112704,0.018236
CC11CM82SCR69e6b6a72ad54776a8fb6ff91a7c3875,9e-06,0.241491,0.319576,0.242551,0.166767
CC11CM33SCRaf6b9fb0fa1c4623adb1f98a3df1e580,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM44SCRc16f2fff92a24d189f3f8f009b80ebf8,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM76SCR07d4c58f5120447ba6e666468061787a,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM95SCR17b16f259b8c402da0004600dcc13ec4,5e-06,6e-06,0.014406,6e-06,0.17382999999999998
CC11CM69SCR037c722275984b40b1ed7e7c7f67a58c,0.079385,0.069497,0.027587,0.048073000000000005,0.245572
CC11CM1SCRce1eb161e27a441981953aef52ae0e10,0.298494,0.307736,0.294117,0.19778,0.132351
CC11CM55SCR6b614c31df41401db069f8f87597d241,7.000000000000002e-06,6e-06,0.187889,0.146763,0.12952
CC11CM98SCR6b0d43bdd10d4097873ebc52d9d3e203,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM27SCR2c404283056c45dda95c3c0e30a1f22c,9e-06,0.24023000000000005,0.280116,0.213002,0.148476
CC11CM54SCRfa7752214d354d55a33d1c63a749e25a,0.059886,0.050383,0.022114,0.024616,0.216672
CC11CM15SCR19daf32bbdfd40e7a1e675c041d989d4,0.091582,0.081403,0.118819,0.313565,0.274327
CC11CM12SCRc27c6cbe71a943b785f2754feff1eeea,5e-06,9e-06,0.020068,0.292608,0.28722600000000004
CC11CM91SCR363d10c31c1f40888ebf7430005f856f,5e-06,9e-06,0.292848,0.189728,0.128705
CC11CM35SCRf863df0eecab4211ae8e82f3aea79aa7,0.024695,0.012508,0.032496,0.017619,0.062825
CC11CM85SCRb0092babe9204b8a8e9ae7818bfe05d0,6e-06,0.021693,0.171527,0.170461,0.148766
CC11CM84SCRad008389c67b48a0ad34933f51f78f95,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM98SCRfb971c8d6b804b4da7db91b8fdd8be5e,0.024695,0.012508,0.032496,0.017619,0.062825
CC11CM33SCR2508cdcdd9ae4344866153cdb46cf6ec,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM69SCR3cece38d76074e1e9725b4505443b0cb,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM14SCRe507e4818c6d435198a360b47c04a62e,0.071906,0.058230999999999984,0.321765,0.335977,0.092968
CC11CM16SCR5159531ca84140a9a7c9cecc5f12c496,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM82SCR56636538c3924b3d8795ad78d5803d6b,0.241468,0.29280100000000003,0.281281,0.272597,0.077682
CC11CM68SCR1f083ec6a84a4529ac26885d149862b1,6e-06,0.024131,8e-06,0.158545,0.189996
CC11CM38SCRb3a7d82a11fa47609261cd89cea3f965,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM6SCRed1cbf101b884f869c95f1d8a222a51e,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003
CC11CM20SCR0ddd058f6d9945548976b2c0dfea20c5,7.000000000000002e-06,6e-06,6e-06,0.301198,0.24753200000000006
CC11CM89SCRb3231ca3922a46409aaf3d807ce7de3a,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM50SCRc1645f23198f4aa7b18bd35eaf0cd09d,0.014439,0.087199,0.153383,0.08011499999999999,0.070497
CC11CM80SCR61a1844ca0c746e3b4a58eedc58aa488,9e-06,9e-06,5e-06,0.30204200000000003,0.292925
CC11CM87SCRfb1b05c0dff34b1e9144e162fa67fce4,1e-06,0.010272,6e-06,0.135518,0.258894
CC11CM68SCR49ef873330e045c3b1110781cdc0cc99,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM12SCRad803dc81aa244df9a35e882ee00e573,0.236547,0.25912,0.283269,0.222478,0.185746
CC11CM72SCRcf7b0c846645402899723b0fe458af15,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM6SCRffa0c029f44349fb923f0f766f180446,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM90SCRaf59a680cabb411e9ea650e7d283c04a,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM63SCR00cb614f5de14313a4175d93c5a97c55,6e-06,5e-06,0.033421,0.028030000000000003,0.235805
CC11CM94SCR0cd3d76571bd47a49d106ce2e02b1221,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM98SCR1f06ab4ce1154e539a259d2650ca035f,9e-06,0.01994,5e-06,0.034414,0.055699
CC11CM85SCRc09f6edcfac044b48323089e6b43f2f8,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM83SCR736f48cdf134408b9a7a2cfdf977abeb,7.000000000000002e-06,8e-06,0.046191,6e-06,0.250577
CC11CM33SCR04c30e29667a415dbc40cb536e1d9703,6e-06,0.054769000000000005,0.015243,0.07471900000000001,0.229919
CC11CM94SCRd4920d3ef9f8471eb32b5062207b1d28,6e-06,9e-06,0.141798,0.120516,0.260624
CC11CM98SCRdf84e6925ed74e2489ba918ebfdb767d,9e-06,0.241491,0.319576,0.242551,0.166767
CC11CM48SCR44186db36ad44e4ebf2eb66703e4c9f4,0.05276,0.06556100000000001,0.234287,0.24100000000000002,0.07721900000000001
CC11CM77SCRfa8c85855a24463a8f92f7334eb5f528,0.02442,0.017356,8e-06,0.146922,0.201221
CC11CM94SCR1dd95b3b593f443689eaa10dc869ec41,8e-06,6e-06,0.010049,0.025805,0.111242
CC11CM73SCR43523a8d97e1470f9306f729d7c1ecc2,0.105312,0.082728,6e-06,0.170778,0.14815
CC11CM59SCR894e57f95f2d4e55aace2aeb9ecd08eb,6e-06,0.024131,8e-06,0.158545,0.189996
CC11CM58SCR20326937ff5b48d7a20c42a189582cfb,0.342037,0.335845,0.423144,0.189272,0.145885
CC11CM2SCRcdff03a76511494fabb146b31163796b,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM94SCRde206c5c854542fd93cf6ce88168a01b,7.000000000000002e-06,6e-06,6e-06,0.301198,0.24753200000000006
CC11CM65SCR07760b418b15468c833f34d0115f01c9,0.246124,0.207803,0.168222,0.027624,0.247199
CC11CM14SCRc1113e4cdadd4609ad279c4797c4945a,9e-06,8e-06,8e-06,6e-06,0.226023
CC11CM47SCR6ace880536944ed7b2261f3030317e5b,7.000000000000002e-06,0.137668,0.021522,0.155496,0.204297
CC11CM28SCRc4bbb3cb6b5042a49a4800052a3dce7f,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM57SCR4cc8e463e0584b3085c91d2f8c6c888c,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM66SCRc1d4ef4e48e24dc6881d713ae8cce93e,7.000000000000002e-06,7.000000000000002e-06,0.020783000000000003,0.242464,0.12679300000000002
CC11CM54SCR63c9b4863cac41ecbf45eaf568f3ed19,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM89SCRefb57ca11ecd483bbec4f362a68db04a,6e-06,0.061876,0.087561,0.037073,0.250521
CC11CM12SCR9fcc11abe66d41d2bade465db8daa33e,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM11SCR4a45135b679a4666ae151f5a0b1918fc,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM75SCR2bb66cbc5ebd4a7fae67bff3e0a9c4ff,1e-05,0.119993,0.3657510000000001,0.138466,0.105475
CC11CM13SCRa133834b816347b58760097956294560,1e-05,0.072351,6e-06,0.164184,0.121293
CC11CM45SCR9b78d09e8bb74053b3059e7fae3bc043,9e-06,6e-06,0.02095,0.149008,0.028882
CC11CM50SCRe52eab92c63246da92fc305219861b9c,9e-06,0.241491,0.319576,0.242551,0.166767
CC11CM84SCR287860777aa647858f785f3f68e0cd22,9e-06,6e-06,0.02095,0.149008,0.028882
CC11CM78SCR40bcf9bb1dc649d086a7f933601c9d80,7.000000000000002e-06,7.000000000000002e-06,0.135012,0.16428099999999998,0.274672
